2023-06-19 11:48:15 error: uncaughtException: ⨯ Unable to compile TypeScript:
[96msrc/routes/post.route.ts[0m:[93m19[0m:[93m50[0m - [91merror[0m[90m TS1135: [0mArgument expression expected.

[7m19[0m     this.router.get(`${this.path}/category/:id`, , this.postController.getAlbumByCategory);
[7m  [0m [91m                                                 ~[0m

TSError: ⨯ Unable to compile TypeScript:
[96msrc/routes/post.route.ts[0m:[93m19[0m:[93m50[0m - [91merror[0m[90m TS1135: [0mArgument expression expected.

[7m19[0m     this.router.get(`${this.path}/category/:id`, , this.postController.getAlbumByCategory);
[7m  [0m [91m                                                 ~[0m

    at createTSError (C:\Users\Devops3\Documents\Projects\feetflight\feetflight\node_modules\ts-node\src\index.ts:859:12)
    at reportTSError (C:\Users\Devops3\Documents\Projects\feetflight\feetflight\node_modules\ts-node\src\index.ts:863:19)
    at C:\Users\Devops3\Documents\Projects\feetflight\feetflight\node_modules\ts-node\src\index.ts:1379:34
    at Object.compile (C:\Users\Devops3\Documents\Projects\feetflight\feetflight\node_modules\ts-node\src\index.ts:1458:13)
    at Module.m._compile (C:\Users\Devops3\Documents\Projects\feetflight\feetflight\node_modules\ts-node\src\index.ts:1617:30)
    at Module._extensions..js (internal/modules/cjs/loader.js:1114:10)
    at Object.require.extensions.<computed> [as .ts] (C:\Users\Devops3\Documents\Projects\feetflight\feetflight\node_modules\ts-node\src\index.ts:1621:12)
    at Module.load (internal/modules/cjs/loader.js:950:32)
    at Function.Module._load (internal/modules/cjs/loader.js:790:12)
    at Module.require (internal/modules/cjs/loader.js:974:19)
2023-06-19 11:50:04 error: [GET] /albums/popular >> StatusCode:: 404, Message:: Authentication token missing
2023-06-19 16:15:48 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:15:48 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:15:48 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:15:48 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:04 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:04 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:05 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:05 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:31 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:31 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:31 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:31 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:34 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:38 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:38 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:38 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:38 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:55 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:55 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:56 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:16:56 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:17:51 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:17:51 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:17:52 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:17:52 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:20:19 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:20:19 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:20:20 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:20:20 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:21:37 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:21:37 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:21:37 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:21:37 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:22:33 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:22:33 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:22:34 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:22:34 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:23:26 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:23:26 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:24:30 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:24:30 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:24:58 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:24:58 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:00 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:00 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:22 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:22 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:22 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:22 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:33 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:33 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:47 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:25:47 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:00 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:00 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:37 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:37 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:42 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:42 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:45 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:26:45 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:00 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:00 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:08 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:08 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:37 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:37 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:40 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:40 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:41 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:41 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:47 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:47 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:56 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:27:56 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:29:28 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:29:28 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:29:31 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:29:31 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:29:57 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:30:00 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:30:09 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:30:11 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:25 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:27 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:27 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:28 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:28 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:48 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:54 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:32:54 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:34:10 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:34:10 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:34:55 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:34:55 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:35:06 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:35:06 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:35:28 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:35:28 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:35:37 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:35:37 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:37:07 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:37:07 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:37:31 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:37:31 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:37:49 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:37:49 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:08 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:08 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:17 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:17 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:18 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:18 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:37 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:37 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:39 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:39 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:48 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:48 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:49 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:38:49 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:39:41 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:39:41 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:39:47 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:39:47 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:39:51 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:39:51 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:41:02 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:41:02 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:41:04 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:41:04 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:03 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:03 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:05 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:05 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:06 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:06 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:08 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:08 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:19 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:19 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:20 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:20 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:24 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:24 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:28 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:28 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:38 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:38 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:45 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:45 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:51 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:42:51 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:43:21 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:43:21 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:43:54 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:43:55 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:43:55 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:16 error: [GET] /albums/popular >> StatusCode:: 404, Message:: Authentication token missing
2023-06-19 16:44:16 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:26 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:29 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:30 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:30 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:56 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:56 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:57 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:44:57 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:45:26 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:45:26 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:45:30 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:45:30 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:45:56 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:45:56 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:05 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:05 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:07 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:07 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:11 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:11 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:31 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:31 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:46:32 error: [GET] /albums/category/fjdsregknerujngdifjnigi >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:47:29 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:47:29 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:47:30 error: [GET] /albums/category/fjdsregknerujngdifjnigi >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:48:23 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:48:23 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 16:48:24 error: [GET] /albums/category/fjdsregknerujngdifjnigi >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 20:10:28 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 20:10:28 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 20:10:29 error: [GET] /albums/category/fjdsregknerujngdifjnigi >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 20:12:17 error: [GET] /albums/popular >> StatusCode:: 403, Message:: Wrong authentication token
2023-06-19 20:12:17 error: [GET] /albums/categories >> StatusCode:: 403, Message:: Wrong authentication token
